Order	Family	Genus	Species	Red_List_status	Population_trend	IUCN.NUM	POP.NUM	Suit0k	Suit21k	Range0k	Range21k	DeltaRange	LogDR	DeltaSuit	LogDS	AdultBodyMass_g	LogBMg	GroupBMg
CHIROPTERA	PTEROPODIDAE	Acerodon	Acerodon_jubatus	EN	decreasing	1	1	0.930550418	0.564107245	156	18	7.666666667	2.159484249	0.649598418	0.500531875	1087.04	6.991213685	7
CHIROPTERA	PTEROPODIDAE	Acerodon	Acerodon_leucotis	VU	decreasing	1	1	0.459782473	0.846851508	16	59	-0.728813559	-1.304948722	-0.457068366	-0.61077187	646.6033333	6.47173302	6
RODENTIA	MURIDAE	Acomys	Acomys_dimidiatus	LC	unknown	0	NA	0.724626461	0.92826721	18	43	-0.581395349	-0.870828358	-0.219377294	-0.247663337	50	3.912023005	4
RODENTIA	SCIURIDAE	Aeromys	Aeromys_tephromelas	DD	unknown	NA	NA	0.186070215	0.106306692	997	990	0.007070707	0.007045827	0.750315165	0.559795866	1187	7.079184395	7
RODENTIA	SCIURIDAE	Aeromys	Aeromys_thomasi	LC	unknown	0	NA	0.857022366	0.524574588	198	35	4.657142857	1.732918969	0.633747394	0.490876391	1430.19	7.265562582	7
CHIROPTERA	PTEROPODIDAE	Aethalops	Aethalops_aequalis	LC	unknown	0	NA	0.753771181	0.633831577	51	26	0.961538462	0.673729095	0.189229455	0.17330558	15	2.708050201	3
CHIROPTERA	PTEROPODIDAE	Aethalops	Aethalops_alecto	LC	unknown	0	NA	0.330487862	0.267706421	1014	701	0.446504993	0.369150297	0.234516005	0.210678995	15	2.708050201	3
CARNIVORA	AILURIDAE	Ailurus	Ailurus_fulgens	EN	decreasing	1	1	0.754277682	0.86602339	122	207	-0.410628019	-0.528697749	-0.129033129	-0.138151339	5170.08	8.550643441	9
CHIROPTERA	PTEROPODIDAE	Alionycteris	Alionycteris_paucidentata	LC	stable	0	0	0.641393539	0.799680508	15	39	-0.615384615	-0.955511445	-0.19793776	-0.220569068	16.24	2.787477335	3
RODENTIA	DIPODIDAE	Allactaga	Allactaga_hotsoni	LC	unknown	0	NA	0.49260154	0.89017799	19	119	-0.840336134	-1.834684514	-0.446625792	-0.59172082	76.5	4.337290741	4
RODENTIA	CRICETIDAE	Alticola	Alticola_roylei	NT	decreasing	0	1	0.532503083	0.727631604	22	67	-0.671641791	-1.113650166	-0.268169386	-0.312206193	37	3.610917913	4
RODENTIA	CRICETIDAE	Alticola	Alticola_stoliczkanus	LC	unknown	0	NA	0.919673321	0.882369775	34	30	0.133333333	0.125163143	0.042276546	0.041407307	30.14	3.405853193	3
SCANDENTIA	TUPAIIDAE	Anathana	Anathana_ellioti	LC	decreasing	0	1	0.921060044	0.536506008	514	129	2.984496124	1.382410861	0.716774892	0.540447468	160	5.075173815	5
EULIPOTYPHLA	SORICIDAE	Anourosorex	Anourosorex_assamensis	LC	unknown	0	NA	0.618167429	0.70605911	65	89	-0.269662921	-0.3142491	-0.124482043	-0.132939617	20	2.995732274	3
EULIPOTYPHLA	SORICIDAE	Anourosorex	Anourosorex_schmidi	DD	unknown	NA	NA	0.717602391	0.839385048	12	30	-0.6	-0.916290732	-0.145085569	-0.156753896	16.05244685	2.77586129	3
EULIPOTYPHLA	SORICIDAE	Anourosorex	Anourosorex_squamipes	LC	unknown	0	NA	0.572457958	0.730685069	519	817	-0.364749082	-0.453735212	-0.216546248	-0.244043247	20	2.995732274	3
EULIPOTYPHLA	SORICIDAE	Anourosorex	Anourosorex_yamashinai	LC	unknown	0	NA	0.906636213	0.480200842	18	2	8	2.197224577	0.888035451	0.635536845	8.157340556	2.098918204	2
CETARTIODACTYLA	BOVIDAE	Antilope	Antilope_cervicapra	NT	stable	0	0	0.871954866	0.546275833	833	485	0.717525773	0.540884751	0.596180563	0.467613627	36301.1	10.49960332	10
CARNIVORA	MUSTELIDAE	Aonyx	Aonyx_cinerea	VU	decreasing	1	1	0.667798183	0.77258788	2024	2429	-0.166735282	-0.182403899	-0.135634664	-0.145759757	3527.59	8.168370197	8
RODENTIA	MURIDAE	Apodemus	Apodemus_agrarius	LC	stable	0	0	0.894688874	0.861886887	456	485	-0.059793814	-0.061656081	0.038058343	0.03735199	21.11	3.049746862	3
RODENTIA	MURIDAE	Apodemus	Apodemus_chevrieri	LC	unknown	0	NA	0.587110248	0.836585945	244	532	-0.541353383	-0.779475264	-0.298206895	-0.354116641	32.9	3.493472658	3
RODENTIA	MURIDAE	Apodemus	Apodemus_draco	LC	stable	0	0	0.805667493	0.835601837	635	715	-0.111888112	-0.118657544	-0.035823693	-0.03648111	22.25	3.102342009	3
RODENTIA	MURIDAE	Apodemus	Apodemus_gurkha	LC	stable	0	0	0.794166772	0.912633171	4	9	-0.555555556	-0.810930216	-0.129807246	-0.139040536	39.9	3.686376324	4
RODENTIA	MURIDAE	Apodemus	Apodemus_latronum	LC	unknown	0	NA	0.801798297	0.829642401	62	83	-0.253012048	-0.291706223	-0.033561573	-0.03413769	35.2	3.561046083	4
RODENTIA	MURIDAE	Apodemus	Apodemus_pallipes	LC	unknown	0	NA	0.941687572	0.84114928	45	26	0.730769231	0.548565952	0.11952491	0.112904408	63.85388804	4.156597474	4
RODENTIA	MURIDAE	Apodemus	Apodemus_peninsulae	LC	stable	0	0	0.741579881	0.877606417	134	181	-0.259668508	-0.300657231	-0.154997199	-0.168415337	32.9	3.493472658	3
RODENTIA	MURIDAE	Apodemus	Apodemus_semotus	LC	unknown	0	NA	0.962060955	0.53548755	18	2	8	2.197224577	0.796607513	0.585900171	25.77	3.249211025	3
RODENTIA	MURIDAE	Apomys	Apomys_abrae	LC	unknown	0	NA	0.559714507	0.844139509	11	31	-0.64516129	-1.036091932	-0.336940753	-0.410890931	34.88	3.551913599	4
RODENTIA	MURIDAE	Apomys	Apomys_datae	LC	unknown	0	NA	0.633164149	0.831138933	11	17	-0.352941176	-0.435318071	-0.23819698	-0.27206726	34.88	3.551913599	4
RODENTIA	MURIDAE	Apomys	Apomys_hylocetes	LC	stable	0	0	0.958881407	0.942360973	6	4	0.5	0.405465108	0.017530898	0.017379004	34.88	3.551913599	4
RODENTIA	MURIDAE	Apomys	Apomys_insignis	LC	decreasing	0	1	0.923696197	0.704459615	50	19	1.631578947	0.967584026	0.311212422	0.270952222	34.88	3.551913599	4
RODENTIA	MURIDAE	Apomys	Apomys_littoralis	DD	unknown	NA	NA	0.714379999	0.853470973	9	22	-0.590909091	-0.893817876	-0.162970949	-0.1778965	30.95	3.432372999	3
RODENTIA	MURIDAE	Apomys	Apomys_microdon	LC	unknown	0	NA	0.847173532	0.637390851	58	31	0.870967742	0.626455806	0.329127225	0.284522505	34.98	3.55477647	4
RODENTIA	MURIDAE	Apomys	Apomys_musculus	LC	stable	0	0	0.69443152	0.532103083	151	98	0.540816327	0.432312358	0.305069529	0.266256318	21.2	3.054001182	3
RODENTIA	MURIDAE	Soricomys	Archboldomys_musseri	LC	unknown	0	NA	0.689740212	0.877240587	11	17	-0.352941176	-0.435318071	-0.213738828	-0.240466262	35.34	3.565015467	4
CARNIVORA	VIVERRIDAE	Arctictis	Arctictis_binturong	VU	decreasing	1	1	0.754075573	0.802998695	1476	1691	-0.127143702	-0.135984344	-0.060925531	-0.062860496	12999.99	9.472703867	9
CARNIVORA	VIVERRIDAE	Arctogalidia	Arctogalidia_trivirgata	LC	decreasing	0	1	0.700205484	0.748658764	1410	1572	-0.103053435	-0.10875899	-0.064720113	-0.066909451	2323.79	7.750954752	8
CARNIVORA	MUSTELIDAE	Arctonyx	Arctonyx_collaris	VU	decreasing	1	1	0.524559881	0.676493705	1630	2819	-0.421780773	-0.547802197	-0.224590152	-0.254363553	8166.52	9.007798149	9
CHIROPTERA	VESPERTILIONIDAE	Arielulus	Arielulus_aureocollaris	LC	unknown	0	NA	0.831325474	0.61009579	73	11	5.636363636	1.892564168	0.362614671	0.309405406	10.4	2.341805806	2
CHIROPTERA	VESPERTILIONIDAE	Arielulus	Arielulus_circumdatus	LC	unknown	0	NA	0.397308695	0.566278373	738	1429	-0.483554934	-0.660786353	-0.298386246	-0.354372235	10.4	2.341805806	2
CHIROPTERA	VESPERTILIONIDAE	Arielulus	Arielulus_societatis	VU	decreasing	1	1	0.742488115	0.684965785	20	20	0	0	0.083978399	0.080637976	10.4	2.341805806	2
CHIROPTERA	VESPERTILIONIDAE	Arielulus	Arielulus_torquatus	LC	stable	0	0	0.960082138	0.581018311	17	3	4.666666667	1.734601055	0.652412876	0.502236569	10.4	2.341805806	2
CHIROPTERA	HIPPOSIDERIDAE	Asellia	Asellia_tridens	LC	stable	0	0	0.861552004	0.818032471	81	79	0.025316456	0.025001302	0.053200251	0.051833387	12.94	2.560323289	3
CHIROPTERA	HIPPOSIDERIDAE	Aselliscus	Aselliscus_stoliczkanus	LC	unknown	0	NA	0.603755102	0.728279889	795	1171	-0.321093083	-0.387271249	-0.170984795	-0.187516783	6.09	1.806648082	2
RODENTIA	HYSTRICIDAE	Atherurus	Atherurus_macrourus	LC	decreasing	0	1	0.509696696	0.632072449	1391	2322	-0.400947459	-0.51240597	-0.193610326	-0.215188186	2000	7.60090246	8
CETARTIODACTYLA	CERVIDAE	Axis	Axis_axis	LC	unknown	0	NA	0.890950146	0.61544919	917	646	0.419504644	0.350307968	0.447642081	0.369936082	69499.99	11.14908189	11
CETARTIODACTYLA	CERVIDAE	Axis	Axis_calamianensis	EN	decreasing	1	1	0.727716499	0.916519959	4	6	-0.333333333	-0.405465108	-0.20600038	-0.230672297	39812.6	10.59193872	11
CETARTIODACTYLA	CERVIDAE	Axis	Axis_porcinus	EN	decreasing	1	1	0.53703387	0.617045166	887	1328	-0.332078313	-0.403584348	-0.129668461	-0.13888106	37448.29	10.53071633	11
CHIROPTERA	PTEROPODIDAE	Balionycteris	Balionycteris_maculata	LC	unknown	0	NA	0.659081807	0.380633026	342	136	1.514705882	0.922155851	0.731541307	0.549011941	14.43	2.669309373	3
RODENTIA	MURIDAE	Bandicota	Bandicota_bengalensis	LC	increasing	0	0	0.689008357	0.582214071	1956	1925	0.016103896	0.015975604	0.183427868	0.1684152	226.99	5.424905964	5
RODENTIA	MURIDAE	Bandicota	Bandicota_indica	LC	increasing	0	0	0.810742198	0.783058186	2175	2189	-0.006395614	-0.006416154	0.035353711	0.034743118	583.09	6.368341548	6
RODENTIA	MURIDAE	Bandicota	Bandicota_savilei	LC	stable	0	0	0.743671011	0.66248257	497	473	0.050739958	0.049494638	0.122551814	0.115604499	260.63	5.563101777	6
CHIROPTERA	VESPERTILIONIDAE	Barbastella	Barbastella_leucomelas	LC	unknown	0	NA	0.642766538	0.812402199	415	859	-0.516880093	-0.727490402	-0.208807486	-0.23421396	15.05	2.711377991	3
RODENTIA	MURIDAE	Batomys	Batomys_granti	NT	decreasing	0	1	0.672554762	0.805280005	22	43	-0.488372093	-0.670157662	-0.164818749	-0.180106511	169.53	5.133029902	5
RODENTIA	MURIDAE	Batomys	Batomys_salomonseni	LC	stable	0	0	0.564043572	0.566539124	35	46	-0.239130435	-0.273293335	-0.004404907	-0.004414637	185.76	5.224455518	5
RODENTIA	SCIURIDAE	Belomys	Belomys_pearsonii	DD	unknown	NA	NA	0.477723013	0.616916071	1140	1816	-0.372246696	-0.465608018	-0.225627219	-0.255701892	590.0703713	6.380241803	6
RODENTIA	MURIDAE	Berylmys	Berylmys_berdmorei	LC	stable	0	0	0.593313945	0.584340058	608	477	0.274633124	0.242658391	0.015357302	0.015240572	235	5.459585514	5
RODENTIA	MURIDAE	Berylmys	Berylmys_bowersi	LC	decreasing	0	1	0.453896739	0.588328869	1475	2518	-0.414217633	-0.534806946	-0.228498272	-0.259416367	358.68	5.882430626	6
RODENTIA	MURIDAE	Berylmys	Berylmys_mackenziei	DD	unknown	NA	NA	0.448223679	0.517423908	405	593	-0.31703204	-0.381307332	-0.133739914	-0.143570085	296.84	5.693193273	6
RODENTIA	MURIDAE	Berylmys	Berylmys_manipulus	DD	unknown	NA	NA	0.856347431	0.806575697	126	133	-0.052631579	-0.054067221	0.061707456	0.05987842	296.84	5.693193273	6
RODENTIA	SCIURIDAE	Biswamoyopterus	Biswamoyopterus_biswasi	CR	decreasing	1	1	0.516247709	0.728463942	17	80	-0.7875	-1.548813291	-0.291320161	-0.344351422	1613.299	7.38603643	7
EULIPOTYPHLA	SORICIDAE	Blarinella	Blarinella_griselda	LC	unknown	0	NA	0.681633164	0.815093044	194	319	-0.39184953	-0.497332944	-0.163735761	-0.17881064	8	2.079441542	2
EULIPOTYPHLA	SORICIDAE	Blarinella	Blarinella_wardi	LC	unknown	0	NA	0.745368611	0.783521453	83	104	-0.201923077	-0.225550291	-0.048694061	-0.049919566	14.22361675	2.654903735	3
CETARTIODACTYLA	BOVIDAE	Bos	Bos_gaurus	VU	decreasing	1	1	0.689130909	0.715223538	1372	1454	-0.056396149	-0.05804885	-0.036481782	-0.037163883	721000	13.48839442	13
CETARTIODACTYLA	BOVIDAE	Bos	Bos_javanicus	EN	decreasing	1	1	0.566074158	0.64254754	1133	1447	-0.217000691	-0.244623466	-0.119015912	-0.126715714	635974.3	13.36291343	13
CETARTIODACTYLA	BOVIDAE	Bos	Bos_sauveli	CR	NA	1	NA	0.632328042	0.646922488	36	34	0.058823529	0.057158414	-0.022559806	-0.022818172	791321.8	13.58145999	14
CETARTIODACTYLA	BOVIDAE	Boselaphus	Boselaphus_tragocamelus	LC	stable	0	0	0.921374651	0.666121491	866	625	0.3856	0.326133259	0.383193102	0.324394668	182253	12.11315111	12
CETARTIODACTYLA	BOVIDAE	Bubalus	Bubalus_arnee	EN	NA	1	NA	0.65592723	0.55837443	338	213	0.58685446	0.46175373	0.174708574	0.161020095	483500.485	13.0888076	13
CETARTIODACTYLA	BOVIDAE	Budorcas	Budorcas_taxicolor	VU	decreasing	1	1	0.825140889	0.855235604	59	78	-0.243589744	-0.279171383	-0.035188801	-0.035822845	294515.3	12.59308623	13
RODENTIA	MURIDAE	Bullimus	Bullimus_bagobus	LC	stable	0	0	0.924162286	0.75012238	77	22	2.5	1.252762968	0.232015349	0.208651324	395.38	5.979847328	6
RODENTIA	MURIDAE	Bullimus	Bullimus_luzonicus	LC	unknown	0	NA	0.830496136	0.667509895	35	25	0.4	0.336472237	0.244170524	0.218469062	445	6.098074282	6
RODENTIA	SCIURIDAE	Callosciurus	Callosciurus_adamsi	NT	decreasing	0	1	0.779952181	0.449658535	95	15	5.333333333	1.84582669	0.734543259	0.550744127	208.72	5.340993641	5
RODENTIA	SCIURIDAE	Callosciurus	Callosciurus_albescens	DD	unknown	NA	NA	0.748639474	0.591819997	37	17	1.176470588	0.777704569	0.264978334	0.235054994	277.7788875	5.626825429	6
RODENTIA	SCIURIDAE	Callosciurus	Callosciurus_baluensis	LC	decreasing	0	1	0.696301121	0.663266573	64	46	0.391304348	0.330241687	0.049805838	0.04860523	323.91	5.780465699	6
RODENTIA	SCIURIDAE	Callosciurus	Callosciurus_caniceps	LC	stable	0	0	0.779461547	0.695538545	407	321	0.267912773	0.237372062	0.120659024	0.113916927	264.91	5.579390146	6
RODENTIA	SCIURIDAE	Callosciurus	Callosciurus_erythraeus	LC	stable	0	0	0.548146811	0.684553926	1500	2575	-0.417475728	-0.540384426	-0.199264236	-0.22222427	283.23	5.646259288	6
RODENTIA	SCIURIDAE	Callosciurus	Callosciurus_finlaysonii	LC	stable	0	0	0.707071189	0.630403798	498	493	0.010141988	0.010090903	0.121616322	0.114770789	278	5.627621114	6
RODENTIA	SCIURIDAE	Callosciurus	Callosciurus_inornatus	LC	stable	0	0	0.798089324	0.687696537	231	180	0.283333333	0.24946086	0.160525437	0.148872866	325	5.783825182	6
RODENTIA	SCIURIDAE	Callosciurus	Callosciurus_nigrovittatus	NT	decreasing	0	1	0.912291314	0.445220822	299	23	12	2.564949357	1.04907603	0.717388974	208.3	5.338979348	5
RODENTIA	SCIURIDAE	Callosciurus	Callosciurus_notatus	LC	increasing	0	0	0.954507392	0.725122766	550	99	4.555555556	1.714798428	0.31633902	0.274854414	209.49	5.344676006	5
RODENTIA	SCIURIDAE	Callosciurus	Callosciurus_orestes	LC	stable	0	0	0.712596729	0.61915709	57	22	1.590909091	0.952008814	0.150914268	0.140556642	323.91	5.780465699	6
RODENTIA	SCIURIDAE	Callosciurus	Callosciurus_phayrei	LC	unknown	0	NA	0.81062274	0.788203039	91	97	-0.06185567	-0.063851472	0.028444068	0.028047047	269	5.59471138	6
RODENTIA	SCIURIDAE	Callosciurus	Callosciurus_prevostii	LC	decreasing	0	1	0.950828398	0.613259349	462	32	13.4375	2.669828988	0.550450717	0.438545674	400	5.991464547	6
RODENTIA	SCIURIDAE	Callosciurus	Callosciurus_pygerythrus	LC	stable	0	0	0.772190416	0.817354889	425	534	-0.20411985	-0.22830667	-0.055256871	-0.056842209	252	5.529429088	6
RODENTIA	SCIURIDAE	Callosciurus	Callosciurus_quinquestriatus	NT	decreasing	0	1	0.741934073	0.807190775	39	53	-0.264150943	-0.306730267	-0.080844212	-0.084299652	246.4344257	5.507095937	6
RODENTIA	CALOMYSCIDAE	Calomyscus	Calomyscus_baluchi	LC	unknown	0	NA	0.645202618	0.90187982	30	121	-0.752066116	-1.394593164	-0.284602445	-0.33491687	83.81	4.428552332	4
RODENTIA	CALOMYSCIDAE	Calomyscus	Calomyscus_hotsoni	LC	unknown	0	NA	0.504065048	0.915968654	19	117	-0.837606838	-1.817734956	-0.449691815	-0.597276822	60.5	4.102643365	4
CARNIVORA	CANIDAE	Canis	Canis_aureus	LC	increasing	0	0	0.864514129	0.840090542	1822	1840	-0.009782609	-0.009830773	0.029072565	0.028657974	9658.7	9.175614343	9
CARNIVORA	CANIDAE	Canis	Canis_lupus	LC	stable	0	0	0.567273524	0.728087324	999	1637	-0.389737324	-0.493865799	-0.220871583	-0.249579399	31756.51	10.36585302	10
RODENTIA	SPALACIDAE	Cannomys	Cannomys_badius	LC	unknown	0	NA	0.772759863	0.823524125	561	669	-0.161434978	-0.176063155	-0.061642714	-0.063624501	472.07	6.15712728	6
CETARTIODACTYLA	BOVIDAE	Capra	Capra_aegagrus	VU	decreasing	1	1	0.77714802	0.803151928	63	63	0	0	-0.03237732	-0.032913062	71350.77625	11.1753635	11
CETARTIODACTYLA	BOVIDAE	Capra	Capra_falconeri	NT	increasing	0	0	0.601991711	0.912734704	4	101	-0.96039604	-3.228826156	-0.340452699	-0.416201586	54303.37	10.90234157	11
CETARTIODACTYLA	CERVIDAE	Capreolus	Capreolus_pygargus	LC	decreasing	0	1	0.771047193	0.875679224	46	34	0.352941176	0.302280872	-0.119486712	-0.12725026	41371.03	10.63033616	11
CETARTIODACTYLA	BOVIDAE	Capricornis	Capricornis_milneedwardsii	NT	decreasing	0	1	0.581908958	0.668886574	1340	2025	-0.338271605	-0.412900087	-0.13003343	-0.139300493	112000	11.62625415	12
CETARTIODACTYLA	BOVIDAE	Capricornis	Capricornis_rubidus	NT	decreasing	0	1	0.725551885	0.704188819	168	152	0.105263158	0.100083459	0.030337128	0.029886057	135000	11.81303006	12
CETARTIODACTYLA	BOVIDAE	Capricornis	Capricornis_sumatraensis	VU	decreasing	1	1	0.561572069	0.327785764	206	143	0.440559441	0.365031539	0.713228978	0.538379881	110942.2	11.61676462	12
CETARTIODACTYLA	BOVIDAE	Capricornis	Capricornis_swinhoei	LC	unknown	0	NA	0.934737196	0.565549796	15	3	4	1.609437912	0.652793798	0.502467067	20500	9.928180165	10
CETARTIODACTYLA	BOVIDAE	Capricornis	Capricornis_thar	NT	decreasing	0	1	0.800641634	0.812223282	284	328	-0.134146341	-0.14403937	-0.014259193	-0.014361832	112000	11.62625415	12
LAGOMORPHA	LEPORIDAE	Caprolagus	Caprolagus_hispidus	EN	decreasing	1	1	0.935044779	0.823718626	74	40	0.85	0.615185639	0.135150704	0.126765421	2496.99	7.822841285	8
CARNIVORA	FELIDAE	Caracal	Caracal_caracal	LC	unknown	0	NA	0.933632487	0.859885512	507	425	0.192941176	0.176421835	0.085763714	0.082283624	11964.38	9.389689181	9
RODENTIA	MURIDAE	Carpomys	Carpomys_phaeurus	LC	unknown	0	NA	0.642981464	0.834214777	6	10	-0.4	-0.510825624	-0.229237503	-0.260374999	123	4.812184355	5
RODENTIA	CRICETIDAE	Caryomys	Caryomys_eva	LC	unknown	0	NA	0.395187242	0.870516499	22	235	-0.906382979	-2.368543061	-0.546031302	-0.78972703	22.5	3.113515309	3
RODENTIA	CRICETIDAE	Caryomys	Caryomys_inez	LC	unknown	0	NA	0.604030154	0.891587458	34	96	-0.645833333	-1.037987667	-0.322522823	-0.389379414	23.5	3.157000421	3
CETARTIODACTYLA	CERVIDAE	Cervus	Cervus_elaphus	LC	increasing	0	0	0.477433549	0.785959593	7	94	-0.925531915	-2.597384633	-0.392546954	-0.498480397	240867.1	12.39200061	12
CETARTIODACTYLA	CERVIDAE	Cervus	Cervus_nippon	LC	increasing	0	0	0.632778465	0.52219718	513	374	0.371657754	0.316020048	0.211761551	0.192075128	52999.99	10.878047	11
CHIROPTERA	MOLOSSIDAE	Cheiromeles	Cheiromeles_parvidens	LC	unknown	0	NA	0.867793112	0.519132528	168	14	11	2.48490665	0.671621532	0.513794132	169.43	5.132439862	5
CHIROPTERA	MOLOSSIDAE	Cheiromeles	Cheiromeles_torquatus	LC	unknown	0	NA	0.910072281	0.692191866	557	156	2.570512821	1.272709233	0.314768817	0.273660846	169.43	5.132439862	5
EULIPOTYPHLA	SORICIDAE	Chimarrogale	Chimarrogale_hantu	NT	decreasing	0	1	0.773241317	0.550026948	30	8	2.75	1.32175584	0.405824424	0.34062391	54.99	4.007151351	4
EULIPOTYPHLA	SORICIDAE	Chimarrogale	Chimarrogale_himalayica	LC	unknown	0	NA	0.851654936	0.874277922	785	893	-0.120940649	-0.128902863	-0.025876196	-0.026216874	33.5	3.511545439	4
EULIPOTYPHLA	SORICIDAE	Chimarrogale	Chimarrogale_phaeura	EN	decreasing	1	1	0.600725909	0.801624479	19	70	-0.728571429	-1.304056263	-0.250614315	-0.288501494	31	3.433987204	3
EULIPOTYPHLA	SORICIDAE	Chimarrogale	Chimarrogale_styani	LC	unknown	0	NA	0.778847415	0.864209405	76	120	-0.366666667	-0.456758402	-0.09877466	-0.103999953	25.8	3.250374492	3
RODENTIA	MURIDAE	Chiromyscus	Chiromyscus_chiropus	LC	stable	0	0	0.666770935	0.751594891	283	389	-0.272493573	-0.318132446	-0.112858612	-0.119750909	77.8	4.354141431	4
CHIROPTERA	PTEROPODIDAE	Chironax	Chironax_melanocephalus	LC	unknown	0	NA	0.524923096	0.199246315	348	61	4.704918033	1.741328616	1.634543562	0.968709946	17.7	2.87356464	3
RODENTIA	MURIDAE	Chiropodomys	Chiropodomys_calamianensis	DD	unknown	NA	NA	0.509296109	0.850295276	17	64	-0.734375	-1.325669739	-0.401036177	-0.512554079	28.9	3.363841595	3
RODENTIA	MURIDAE	Chiropodomys	Chiropodomys_gliroides	LC	stable	0	0	0.54208661	0.663170354	1172	1756	-0.332574032	-0.404326804	-0.182583168	-0.201606116	23.68	3.16463081	3
RODENTIA	MURIDAE	Chiropodomys	Chiropodomys_major	DD	unknown	NA	NA	0.961222373	0.503546753	249	19	12.10526316	2.573013917	0.908903926	0.646529217	28.9	3.363841595	3
RODENTIA	MURIDAE	Chiropodomys	Chiropodomys_muroides	DD	unknown	NA	NA	0.812696181	0.554373033	117	34	2.441176471	1.23581341	0.46597351	0.382519534	28.9	3.363841595	3
RODENTIA	MURIDAE	Chiropodomys	Chiropodomys_pusillus	DD	unknown	NA	NA	0.909952601	0.47141054	248	28	7.857142857	2.181224236	0.93027632	0.657663164	28.9	3.363841595	3
EULIPOTYPHLA	SORICIDAE	Chodsigoa	Chodsigoa_caovansunga	DD	unknown	NA	NA	0.405053542	0.908948679	4	170	-0.976470588	-3.749504076	-0.554371384	-0.808269373	9.712936223	2.273458628	2
EULIPOTYPHLA	SORICIDAE	Chodsigoa	Chodsigoa_hypsibia	LC	unknown	0	NA	0.544527764	0.878766012	14	133	-0.894736842	-2.251291799	-0.38034954	-0.478599734	8.157340556	2.098918204	2
EULIPOTYPHLA	SORICIDAE	Chodsigoa	Chodsigoa_parca	LC	unknown	0	NA	0.590904792	0.758654088	287	444	-0.353603604	-0.436342347	-0.221114337	-0.249891018	8	2.079441542	2
EULIPOTYPHLA	SORICIDAE	Chodsigoa	Chodsigoa_sodalis	DD	unknown	NA	NA	0.868291924	0.649210035	13	3	3.333333333	1.466337069	0.337459184	0.290771683	9.712936223	2.273458628	2
CARNIVORA	VIVERRIDAE	Chrotogale	Chrotogale_owstoni	EN	decreasing	1	1	0.78014939	0.564304326	253	135	0.874074074	0.62811471	0.382497623	0.323891735	3267.71	8.091844713	8
RODENTIA	MURIDAE	Chrotomys	Chrotomys_mindorensis	NT	decreasing	0	1	0.841511721	0.763380913	26	13	1	0.693147181	0.102348391	0.097442805	151.98	5.023748933	5
RODENTIA	MURIDAE	Chrotomys	Chrotomys_silaceus	LC	unknown	0	NA	0.5496465	0.840297043	6	15	-0.6	-0.916290732	-0.345890236	-0.424480107	115	4.744932128	5
RODENTIA	MURIDAE	Chrotomys	Chrotomys_whiteheadi	LC	stable	0	0	0.635905359	0.812739547	15	19	-0.210526316	-0.236388778	-0.21757793	-0.245360952	151.98	5.023748933	5
CHIROPTERA	HIPPOSIDERIDAE	Coelops	Coelops_frithii	LC	unknown	0	NA	0.612638098	0.673515823	1137	1755	-0.352136752	-0.434075642	-0.090387966	-0.094737106	7.52	2.017566138	2
CHIROPTERA	HIPPOSIDERIDAE	Coelops	Coelops_hirsutus	DD	unknown	NA	NA	0.634524987	0.867614423	11	86	-0.872093023	-2.056452023	-0.268655558	-0.312870737	7.01	1.947337701	2
CHIROPTERA	HIPPOSIDERIDAE	Coelops	Coelops_robinsoni	VU	decreasing	1	1	0.822964301	0.576162534	147	28	4.25	1.658228077	0.428354419	0.356523026	6.5	1.871802177	2
CHIROPTERA	CRASEONYCTERIDAE	Craseonycteris	Craseonycteris_thonglongyai	VU	decreasing	1	1	0.762327048	0.815835028	47	59	-0.203389831	-0.227389842	-0.065586766	-0.067836503	1.96	0.672944473	1
RODENTIA	MURIDAE	Crateromys	Crateromys_heaneyi	EN	decreasing	1	1	0.663876161	0.918199655	4	11	-0.636363636	-1.011600912	-0.276980603	-0.324319228	1000	6.907755279	7
RODENTIA	MURIDAE	Crateromys	Crateromys_schadenbergi	EN	decreasing	1	1	0.5051354	0.863197914	5	23	-0.782608696	-1.526056303	-0.41480929	-0.535817485	1050	6.956545443	7
RODENTIA	MURIDAE	Cremnomys	Cremnomys_cutchicus	LC	stable	0	0	0.705352115	0.546016587	620	414	0.497584541	0.403853504	0.291814447	0.256047778	59.8	4.091005661	4
RODENTIA	CRICETIDAE	Cricetulus	Cricetulus_barabensis	LC	unknown	0	NA	0.60798597	0.896163619	33	63	-0.476190476	-0.646627165	-0.321568118	-0.3879712	22.85	3.128951117	3
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_attenuata	LC	unknown	0	NA	0.608575923	0.725912054	1670	2618	-0.36210848	-0.449587041	-0.161639595	-0.176307194	14.265	2.657808985	3
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_beatus	LC	decreasing	0	1	0.662160966	0.57529407	70	45	0.555555556	0.441832752	0.15099564	0.140627342	10.55	2.35612586	2
EULIPOTYPHLA	SORICIDAE	Crocidura	Crocidura_beccarii	LC	decreasing	0	1	0.893921932	0.573941321	57	9	5.333333333	1.84582669	0.557514506	0.443091285	8.157340556	2.098918204	2
