Order	Family	Genus	Species	Red_List_status	Population_trend	IUCN.NUM	POP.NUM	Suit0k	Suit21k	Range0k	Range21k	DeltaRange	LogDR	DeltaSuit	LogDS	AdultBodyMass_g	LogBMg	GroupBMg
CARNIVORA	FELIDAE	Acinonyx	Acinonyx_jubatus	VU	NA	1	NA	0.809143676	0.718397699	1041	553	0.882459313	0.632579067	0.126317187	0.118953184	50577.92	10.8312704	11
RODENTIA	MURIDAE	Acomys	Acomys_airensis	LC	stable	0	0	0.876697162	0.721772347	237	6	38.5	3.676300672	0.214644985	0.194451841	38.657	3.654727871	4
RODENTIA	MURIDAE	Acomys	Acomys_cahirinus	LC	stable	0	0	0.369961377	0.372409434	2728	4152	-0.342967245	-0.420021406	-0.006573565	-0.006595266	41.16	3.717466911	4
RODENTIA	MURIDAE	Acomys	Acomys_dimidiatus	LC	unknown	0	NA	0.973796948	0.72609551	291	8	35.375	3.593881725	0.341141674	0.293521247	50	3.912023005	4
RODENTIA	MURIDAE	Acomys	Acomys_minous	DD	unknown	NA	NA	0.681451674	0.915331223	6	31	-0.806451613	-1.642227735	-0.255513571	-0.295060655	62.5	4.135166557	4
RODENTIA	MURIDAE	Acomys	Acomys_nesiotes	DD	unknown	NA	NA	0.634276003	0.954660467	4	26	-0.846153846	-1.871802177	-0.335600431	-0.408871549	36.66833977	3.601913706	4
RODENTIA	MURIDAE	Acomys	Acomys_russatus	LC	unknown	0	NA	0.021427296	0.033800259	8255	39	210.6666667	5.35501271	-0.366061185	-0.455802835	42.35	3.745968421	4
RODENTIA	MURIDAE	Acomys	Acomys_seurati	LC	stable	0	0	0.97928807	0.748119856	84	3	27	3.33220451	0.308998902	0.269262648	38.657	3.654727871	4
CETARTIODACTYLA	BOVIDAE	Addax	Addax_nasomaculatus	CR	NA	1	NA	0.794033011	0.879779042	375	986	-0.619675456	-0.966730329	-0.097463143	-0.102545751	96077.36	11.47290898	11
RODENTIA	SCIURIDAE	Aeretes	Aeretes_melanopterus	NT	decreasing	0	1	0.617725128	0.695660424	173	294	-0.411564626	-0.530288173	-0.112030659	-0.118818062	246.4344257	5.507095937	6
CARNIVORA	URSIDAE	Ailuropoda	Ailuropoda_melanoleuca	VU	NA	1	NA	0.303191321	0.302532246	193	38	4.078947368	1.625104029	0.002178528	0.002176158	118000	11.6784399	12
CARNIVORA	AILURIDAE	Ailurus	Ailurus_fulgens	EN	decreasing	1	1	0.815645237	0.586325385	391	70	4.585714286	1.720212318	0.391113634	0.330104602	5170.08	8.550643441	9
CETARTIODACTYLA	CERVIDAE	Alces	Alces_alces	LC	increasing	0	0	0.823794493	0.229064466	6644	1356	3.899705015	1.589175002	2.596343457	1.279917623	461900.8	13.04310543	13
CETARTIODACTYLA	CERVIDAE	Alces	Alces_americanus	LC	increasing	0	0	0.930896482	0.611085766	5150	2065	1.493946731	0.913866488	0.523348333	0.420910763	541460.4	13.20202521	13
RODENTIA	DIPODIDAE	Allactaga	Allactaga_balikunica	LC	unknown	0	NA	0.784933324	0.694070473	245	14	16.5	2.862200881	0.130913005	0.123025275	72.5	4.283586562	4
RODENTIA	DIPODIDAE	Allactaga	Allactaga_bullata	LC	unknown	0	NA	0.852691237	0.793686666	1028	917	0.121046892	0.114262974	0.074342399	0.071708753	72.5	4.283586562	4
RODENTIA	DIPODIDAE	Allactaga	Allactaga_elater	LC	decreasing	0	1	0.855292472	0.658721221	3072	2073	0.481910275	0.393331982	0.298413417	0.261143071	59	4.077537444	4
RODENTIA	DIPODIDAE	Allactaga	Allactaga_euphratica	NT	decreasing	0	1	0.752218871	0.458874065	598	69	7.666666667	2.159484249	0.639270832	0.494251528	232	5.446737372	5
RODENTIA	DIPODIDAE	Allactaga	Allactaga_hotsoni	LC	unknown	0	NA	0.984991449	0.661792203	196	5	38.2	3.668676747	0.48836968	0.397681346	76.5	4.337290741	4
RODENTIA	DIPODIDAE	Allactaga	Allactaga_major	LC	decreasing	0	1	0.923062967	0.366175492	2744	385	6.127272727	1.963928655	1.520821262	0.924584746	350	5.857933154	6
RODENTIA	DIPODIDAE	Allactaga	Allactaga_severtzovi	LC	unknown	0	NA	0.854545349	0.666622147	1003	536	0.871268657	0.626616627	0.281903628	0.248346183	159	5.068904202	5
RODENTIA	DIPODIDAE	Allactaga	Allactaga_sibirica	LC	unknown	0	NA	0.796553838	0.75700046	3644	3521	0.034933258	0.034336939	0.052250137	0.050930859	97.5	4.579852378	5
RODENTIA	DIPODIDAE	Allactaga	Allactaga_vinogradovi	NT	decreasing	0	1	0.764377261	0.762985399	207	139	0.489208633	0.39824486	0.00182423	0.001822569	61.83099239	4.124404734	4
RODENTIA	DIPODIDAE	Allactaga	Allactaga_williamsi	LC	decreasing	0	1	0.944554315	0.664494001	490	144	2.402777778	1.224592092	0.421464021	0.351687341	23.33	3.149740086	3
RODENTIA	DIPODIDAE	Allactodipus	Allactodipus_bobrinskii	LC	unknown	0	NA	0.941370227	0.640558068	352	12	28.33333333	3.378724526	0.469609508	0.384996725	65	4.17438727	4
RODENTIA	CRICETIDAE	Allocricetulus	Allocricetulus_curtatus	LC	unknown	0	NA	0.866249852	0.735615637	1091	792	0.377525253	0.320288594	0.177584881	0.16346563	47.833	3.867715778	4
RODENTIA	CRICETIDAE	Allocricetulus	Allocricetulus_eversmanni	LC	unknown	0	NA	0.872360767	0.3580666	1269	117	9.846153846	2.383810533	1.436308683	0.890484059	115.558	4.749772568	5
CARNIVORA	CANIDAE	Vulpes	Alopex_lagopus	LC	stable	0	0	0.905906047	0.654094682	4433	975	3.546666667	1.514394364	0.384976934	0.325683485	3584.37	8.184338005	8
RODENTIA	CRICETIDAE	Alticola	Alticola_albicaudus	DD	unknown	NA	NA	0.952059117	0.896333455	50	35	0.428571429	0.356674944	0.062170682	0.060314627	42.21130602	3.7426881	4
RODENTIA	CRICETIDAE	Alticola	Alticola_argentatus	LC	unknown	0	NA	0.78146924	0.821210071	1481	1578	-0.061470215	-0.063440687	-0.048393015	-0.04960316	37.69	3.629394807	4
RODENTIA	CRICETIDAE	Alticola	Alticola_barakshin	LC	unknown	0	NA	0.74378092	0.763641302	452	463	-0.023758099	-0.024044874	-0.026007475	-0.02635165	46.25861204	3.834247653	4
RODENTIA	CRICETIDAE	Alticola	Alticola_lemminus	LC	unknown	0	NA	0.714404528	0.442926571	3314	1019	2.252208047	1.179334165	0.612918653	0.478045366	46.25861204	3.834247653	4
RODENTIA	CRICETIDAE	Alticola	Alticola_macrotis	LC	unknown	0	NA	0.833006329	0.641870478	805	442	0.821266968	0.599532395	0.29777947	0.260654704	36	3.583518938	4
RODENTIA	CRICETIDAE	Alticola	Alticola_montosa	VU	decreasing	1	1	0.659910952	0.751509681	108	286	-0.622377622	-0.973860584	-0.121886293	-0.129979187	46.25861204	3.834247653	4
RODENTIA	CRICETIDAE	Alticola	Alticola_olchonensis	EN	unknown	1	NA	0.40583224	0.896774174	4	592	-0.993243243	-4.997212274	-0.547453248	-0.792864201	42.21130602	3.7426881	4
RODENTIA	CRICETIDAE	Alticola	Alticola_roylei	NT	decreasing	0	1	0.88815	0.911026643	22	30	-0.266666667	-0.310154928	-0.025110839	-0.025431495	37	3.610917913	4
RODENTIA	CRICETIDAE	Alticola	Alticola_semicanus	LC	unknown	0	NA	0.175294094	0.151455848	3052	143	20.34265734	3.060707762	0.157394025	0.146170948	46.25861204	3.834247653	4
RODENTIA	CRICETIDAE	Alticola	Alticola_stoliczkanus	LC	unknown	0	NA	0.895997359	0.865271622	1144	1346	-0.150074294	-0.162606338	0.035509934	0.034893995	30.14	3.405853193	3
RODENTIA	CRICETIDAE	Alticola	Alticola_strelzowi	LC	unknown	0	NA	0.798157071	0.658650858	493	218	1.26146789	0.816014111	0.211806014	0.192111821	49.99	3.911822985	4
RODENTIA	CRICETIDAE	Alticola	Alticola_tuvinicus	LC	unknown	0	NA	0.601562779	0.730369006	516	650	-0.206153846	-0.230865597	-0.17635774	-0.194018994	46.25861204	3.834247653	4
CETARTIODACTYLA	BOVIDAE	Ammotragus	Ammotragus_lervia	VU	decreasing	1	1	0.86366971	0.783948453	1875	1183	0.584953508	0.460555074	0.101691963	0.096847146	94202.22	11.45319903	11
EULIPOTYPHLA	SORICIDAE	Anourosorex	Anourosorex_schmidi	DD	unknown	NA	NA	0.633121093	0.771476897	14	118	-0.881355932	-2.131627295	-0.179338881	-0.197645021	16.05244685	2.77586129	3
EULIPOTYPHLA	SORICIDAE	Anourosorex	Anourosorex_squamipes	LC	unknown	0	NA	0.886227241	0.73392153	260	98	1.653061224	0.975714152	0.207523155	0.188571283	20	2.995732274	3
CARNIVORA	MUSTELIDAE	Aonyx	Aonyx_cinerea	VU	decreasing	1	1	0.471319158	0.421450306	202	25	7.08	2.089391873	0.118326768	0.111833611	3527.59	8.168370197	8
RODENTIA	MURIDAE	Apodemus	Apodemus_agrarius	LC	stable	0	0	0.823074909	0.239048013	7636	1272	5.003144654	1.792283441	2.443136371	1.236382792	21.11	3.049746862	3
RODENTIA	MURIDAE	Apodemus	Apodemus_alpicola	LC	unknown	0	NA	0.965896772	0.647881118	140	4	34	3.555348061	0.49085495	0.399349748	28.055	3.334166869	3
RODENTIA	MURIDAE	Apodemus	Apodemus_argenteus	LC	stable	0	0	0.981110601	0.476685996	183	4	44.75	3.823191792	1.058190526	0.721827211	15	2.708050201	3
RODENTIA	MURIDAE	Apodemus	Apodemus_chevrieri	LC	unknown	0	NA	0.905296848	0.757114258	257	104	1.471153846	0.904685186	0.195720248	0.178748722	32.9	3.493472658	3
RODENTIA	MURIDAE	Apodemus	Apodemus_draco	LC	stable	0	0	0.904552062	0.720428922	497	265	0.875471698	0.6288602	0.255574331	0.227593103	22.25	3.102342009	3
RODENTIA	MURIDAE	Apodemus	Apodemus_epimelas	LC	stable	0	0	0.823767896	0.471357304	215	13	15.53846154	2.805688671	0.747650645	0.558272397	63.85388804	4.156597474	4
RODENTIA	MURIDAE	Apodemus	Apodemus_flavicollis	LC	stable	0	0	0.936793002	0.246379187	3918	328	10.94512195	2.48032299	2.802240812	1.33559058	31.6	3.453157121	3
RODENTIA	MURIDAE	Apodemus	Apodemus_hyrcanicus	NT	decreasing	0	1	0.869963198	0.677202526	152	44	2.454545455	1.239690887	0.284642577	0.25048053	63.85388804	4.156597474	4
RODENTIA	MURIDAE	Apodemus	Apodemus_latronum	LC	unknown	0	NA	0.919447052	0.712967905	354	158	1.240506329	0.80670188	0.289605108	0.254336054	35.2	3.561046083	4
RODENTIA	MURIDAE	Apodemus	Apodemus_mystacinus	LC	stable	0	0	0.900151902	0.59169089	822	262	2.13740458	1.143395891	0.521321211	0.419579175	43.84	3.780546643	4
RODENTIA	MURIDAE	Apodemus	Apodemus_pallipes	LC	unknown	0	NA	0.941641576	0.795675977	423	173	1.445086705	0.894080585	0.183448543	0.16843267	63.85388804	4.156597474	4
RODENTIA	MURIDAE	Apodemus	Apodemus_peninsulae	LC	stable	0	0	0.848791493	0.551488417	5479	3180	0.722955975	0.544041406	0.53909215	0.43119273	32.9	3.493472658	3
RODENTIA	MURIDAE	Apodemus	Apodemus_ponticus	LC	unknown	0	NA	0.926023121	0.595797538	311	105	1.961904762	1.085832562	0.554258051	0.440998294	26.7	3.284663565	3
RODENTIA	MURIDAE	Apodemus	Apodemus_rusiges	LC	unknown	0	NA	0.905604405	0.835066283	150	124	0.209677419	0.190353728	0.084470087	0.081091468	21.5	3.068052935	3
RODENTIA	MURIDAE	Apodemus	Apodemus_speciosus	LC	stable	0	0	0.988626038	0.497869651	181	6	29.16666667	3.406737562	0.985712599	0.685977841	43.75	3.778491613	4
RODENTIA	MURIDAE	Apodemus	Apodemus_sylvaticus	LC	stable	0	0	0.937389627	0.417033802	2839	821	2.457978076	1.240684047	1.247754554	0.809931742	21.9	3.086486637	3
RODENTIA	MURIDAE	Apodemus	Apodemus_uralensis	LC	stable	0	0	0.799731893	0.359306829	5508	2147	1.565440149	0.942130062	1.225763131	0.800099837	18.26	2.904712875	3
RODENTIA	MURIDAE	Apodemus	Apodemus_witherbyi	LC	unknown	0	NA	0.916567888	0.572935859	1088	359	2.030640669	1.108774039	0.599773995	0.469862366	20.66	3.028199464	3
CARNIVORA	VIVERRIDAE	Arctictis	Arctictis_binturong	VU	decreasing	1	1	0.577990167	0.506177993	90	20	3.5	1.504077397	0.141871386	0.132668484	12999.99	9.472703867	9
CARNIVORA	VIVERRIDAE	Arctogalidia	Arctogalidia_trivirgata	LC	decreasing	0	1	0.931328944	0.887295769	17	12	0.416666667	0.348306694	0.049626265	0.048434163	2323.79	7.750954752	8
CARNIVORA	MUSTELIDAE	Arctonyx	Arctonyx_collaris	VU	decreasing	1	1	0.664458014	0.496091631	1336	1330	0.004511278	0.004501133	0.339385655	0.292211043	8166.52	9.007798149	9
CHIROPTERA	VESPERTILIONIDAE	Arielulus	Arielulus_circumdatus	LC	unknown	0	NA	0.908591875	0.900155647	29	26	0.115384615	0.109199292	0.009371966	0.009328321	10.4	2.341805806	2
RODENTIA	MURIDAE	Arvicanthis	Arvicanthis_niloticus	LC	unknown	0	NA	0.841456667	0.880021952	463	825	-0.438787879	-0.577656332	-0.043823094	-0.044812335	95.8	4.562262685	5
RODENTIA	CRICETIDAE	Arvicola	Arvicola_amphibius	LC	stable	0	0	0.85125832	0.347057811	10801	4005	1.696878901	0.992095142	1.452785367	0.897224263	120	4.787491743	5
RODENTIA	CRICETIDAE	Arvicola	Arvicola_sapidus	VU	decreasing	1	1	0.973782108	0.52685905	520	56	8.285714286	2.228477121	0.848278223	0.614254516	219.99	5.393582091	5
RODENTIA	CRICETIDAE	Arvicola	Arvicola_scherman	LC	stable	0	0	0.977241446	0.422161633	801	33	23.27272727	3.189353386	1.314851395	0.839345493	46.25861204	3.834247653	4
CHIROPTERA	HIPPOSIDERIDAE	Asellia	Asellia_tridens	LC	stable	0	0	0.989697767	0.908676227	3297	2428	0.357907743	0.305945091	0.089164366	0.085410766	12.94	2.560323289	3
EULIPOTYPHLA	ERINACEIDAE	Atelerix	Atelerix_algirus	LC	unknown	0	NA	0.850759276	0.694081884	356	3	117.6666667	4.776318442	0.225733297	0.203539274	903.98	6.806807236	7
RODENTIA	HYSTRICIDAE	Atherurus	Atherurus_macrourus	LC	decreasing	0	1	0.755107298	0.801254569	172	225	-0.235555556	-0.268605925	-0.057593769	-0.059318855	2000	7.60090246	8
RODENTIA	SCIURIDAE	Atlantoxerus	Atlantoxerus_getulus	LC	stable	0	0	0.922103927	0.742284203	314	100	2.14	1.1442228	0.242251855	0.216925745	250.57	5.523738323	6
CETARTIODACTYLA	CERVIDAE	Axis	Axis_porcinus	EN	decreasing	1	1	0.842646268	0.912540699	4	4	0	0	-0.076593221	-0.079685427	37448.29	10.53071633	11
RODENTIA	MURIDAE	Bandicota	Bandicota_bengalensis	LC	increasing	0	0	0.588950677	0.503562698	133	15	7.866666667	2.182298927	0.169567719	0.15663421	226.99	5.424905964	5
RODENTIA	MURIDAE	Bandicota	Bandicota_indica	LC	increasing	0	0	0.901594294	0.818928107	81	29	1.793103448	1.027153325	0.100944376	0.096168335	583.09	6.368341548	6
CHIROPTERA	VESPERTILIONIDAE	Barbastella	Barbastella_barbastellus	NT	decreasing	0	1	0.957565252	0.384741423	2453	378	5.489417989	1.870172849	1.488854059	0.911822387	8.31	2.117459609	2
CHIROPTERA	VESPERTILIONIDAE	Barbastella	Barbastella_leucomelas	LC	unknown	0	NA	0.767747494	0.755149239	3505	3527	-0.006237596	-0.006257131	0.016683132	0.016545497	15.05	2.711377991	3
RODENTIA	SCIURIDAE	Belomys	Belomys_pearsonii	DD	unknown	NA	NA	0.093062897	0.099866084	1466	17	85.23529412	4.457079538	-0.068123093	-0.070554548	590.0703713	6.380241803	6
RODENTIA	MURIDAE	Berylmys	Berylmys_bowersi	LC	decreasing	0	1	0.145279679	0.14340838	1027	93	10.04301075	2.401797717	0.013048744	0.012964342	358.68	5.882430626	6
RODENTIA	MURIDAE	Berylmys	Berylmys_manipulus	DD	unknown	NA	NA	0.933255159	0.879110605	18	10	0.8	0.587786665	0.06159015	0.059767926	296.84	5.693193273	6
CETARTIODACTYLA	BOVIDAE	Bison	Bison_bonasus	VU	increasing	1	0	0.487949817	0.751897848	119	686	-0.826530612	-1.751754135	-0.351042408	-0.432387908	675876.7	13.42376594	13
RODENTIA	CRICETIDAE	Blanfordimys	Blanfordimys_afghanus	LC	unknown	0	NA	0.895039637	0.80746816	614	424	0.448113208	0.370261473	0.108451926	0.102964381	60.64641072	4.105060453	4
RODENTIA	CRICETIDAE	Blanfordimys	Blanfordimys_bucharensis	LC	unknown	0	NA	0.797155517	0.827451935	167	227	-0.264317181	-0.306956205	-0.036614111	-0.037301232	60.64641072	4.105060453	4
EULIPOTYPHLA	SORICIDAE	Blarinella	Blarinella_griselda	LC	unknown	0	NA	0.683772035	0.672117598	271	208	0.302884615	0.264580741	0.017339878	0.017191258	8	2.079441542	2
EULIPOTYPHLA	SORICIDAE	Blarinella	Blarinella_quadraticauda	NT	unknown	0	NA	0.765066975	0.855721588	22	58	-0.620689655	-0.969400557	-0.105939379	-0.111981697	12.5	2.525728644	3
EULIPOTYPHLA	SORICIDAE	Blarinella	Blarinella_wardi	LC	unknown	0	NA	0.950215129	0.874307607	14	8	0.75	0.559615788	0.086820155	0.083256143	14.22361675	2.654903735	3
CETARTIODACTYLA	BOVIDAE	Bos	Bos_gaurus	VU	decreasing	1	1	0.895780305	0.806909376	65	36	0.805555556	0.590868331	0.110137435	0.104483823	721000	13.48839442	13
CETARTIODACTYLA	BOVIDAE	Bos	Bos_mutus	VU	decreasing	1	1	0.820727685	0.850298061	574	729	-0.212620027	-0.239044336	-0.034776484	-0.035395582	650000	13.38472764	13
CETARTIODACTYLA	BOVIDAE	Boselaphus	Boselaphus_tragocamelus	LC	stable	0	0	0.605224575	0.803677184	17	98	-0.826530612	-1.751754135	-0.246930749	-0.283598089	182253	12.11315111	12
RODENTIA	MURIDAE	Brachiones	Brachiones_przewalskii	LC	unknown	0	NA	0.841535493	0.849719446	688	790	-0.129113924	-0.138244108	-0.009631358	-0.00967804	27	3.295836866	3
CETARTIODACTYLA	BOVIDAE	Budorcas	Budorcas_taxicolor	VU	decreasing	1	1	0.946216597	0.761250237	313	73	3.287671233	1.455743749	0.242977081	0.217509374	294515.3	12.59308623	13
RODENTIA	SCIURIDAE	Callosciurus	Callosciurus_erythraeus	LC	stable	0	0	0.973729436	0.778063762	346	100	2.46	1.241268589	0.251477686	0.224325002	283.23	5.646259288	6
RODENTIA	SCIURIDAE	Callosciurus	Callosciurus_pygerythrus	LC	stable	0	0	0.852866213	0.79382985	48	32	0.5	0.405465108	0.074369038	0.071733548	252	5.529429088	6
RODENTIA	SCIURIDAE	Callosciurus	Callosciurus_quinquestriatus	NT	decreasing	0	1	0.898962911	0.862602735	9	7	0.285714286	0.251314428	0.042151705	0.041287523	246.4344257	5.507095937	6
RODENTIA	CALOMYSCIDAE	Calomyscus	Calomyscus_bailwardi	LC	unknown	0	NA	0.792177859	0.574285747	162	6	26	3.295836866	0.379414104	0.321658847	21.38	3.062455906	3
RODENTIA	CALOMYSCIDAE	Calomyscus	Calomyscus_baluchi	LC	unknown	0	NA	0.1852333	0.156777205	1280	112	10.42857143	2.436116486	0.181506586	0.166790392	83.81	4.428552332	4
RODENTIA	CALOMYSCIDAE	Calomyscus	Calomyscus_elburzensis	LC	unknown	0	NA	0.805779073	0.633910745	201	4	49.25	3.917010547	0.271123861	0.239901439	119.055	4.779585571	5
RODENTIA	CALOMYSCIDAE	Calomyscus	Calomyscus_grandis	DD	unknown	NA	NA	0.442409861	0.819577323	12	352	-0.965909091	-3.378724526	-0.460197533	-0.616552008	205.995	5.327851897	5
RODENTIA	CALOMYSCIDAE	Calomyscus	Calomyscus_hotsoni	LC	unknown	0	NA	0.519552472	0.705222186	73	119	-0.386554622	-0.488664052	-0.263278322	-0.305545099	60.5	4.102643365	4
RODENTIA	CALOMYSCIDAE	Calomyscus	Calomyscus_mystax	LC	stable	0	0	0.899802928	0.751293416	202	86	1.348837209	0.853920401	0.197671787	0.180379495	81.375	4.399068101	4
RODENTIA	CALOMYSCIDAE	Calomyscus	Calomyscus_urartensis	LC	unknown	0	NA	0.477088721	0.853616497	7	563	-0.987566607	-4.387369479	-0.441097118	-0.581779556	147.235	4.99202995	5
CETARTIODACTYLA	CAMELIDAE	Camelus	Camelus_ferus	CR	decreasing	1	1	0.888100163	0.853736324	446	361	0.235457064	0.211440994	0.040251115	0.039462141	268000	12.49874226	12
CARNIVORA	CANIDAE	Canis	Canis_aureus	LC	increasing	0	0	0.945560771	0.859868972	4984	4449	0.120251742	0.11355343	0.099656811	0.094998141	9658.7	9.175614343	9
CARNIVORA	CANIDAE	Canis	Canis_lupus	LC	stable	0	0	0.869461821	0.737677998	20313	21038	-0.034461451	-0.035069251	0.178646812	0.164367011	31756.51	10.36585302	10
RODENTIA	CRICETIDAE	Cansumys	Cansumys_canus	LC	unknown	0	NA	0.546636138	0.547710835	139	199	-0.301507538	-0.358830892	-0.001962161	-0.001964089	46.25861204	3.834247653	4
CETARTIODACTYLA	BOVIDAE	Capra	Capra_aegagrus	VU	decreasing	1	1	0.872185002	0.645913126	1554	950	0.635789474	0.492125546	0.350313171	0.300336544	71350.77625	11.1753635	11
CETARTIODACTYLA	BOVIDAE	Capra	Capra_caucasica	EN	decreasing	1	1	0.592455729	0.803986686	70	660	-0.893939394	-2.243744593	-0.263102562	-0.305306558	58149.52	10.9707729	11
CETARTIODACTYLA	BOVIDAE	Capra	Capra_cylindricornis	NT	decreasing	0	1	0.7066609	0.790070387	77	164	-0.530487805	-0.756061006	-0.105572223	-0.111571121	50000	10.81977828	11
CETARTIODACTYLA	BOVIDAE	Capra	Capra_falconeri	NT	increasing	0	0	0.767159367	0.635259768	293	93	2.150537634	1.147573116	0.207630966	0.188660561	54303.37	10.90234157	11
CETARTIODACTYLA	BOVIDAE	Capra	Capra_ibex	LC	increasing	0	0	0.758834237	0.604021403	509	367	0.386920981	0.327086168	0.256303557	0.228173725	69546.83	11.14975562	11
CETARTIODACTYLA	BOVIDAE	Capra	Capra_nubiana	VU	decreasing	1	1	0.931801308	0.821562826	220	54	3.074074074	1.4046435	0.134181439	0.125911191	47763.72	10.77402163	11
CETARTIODACTYLA	BOVIDAE	Capra	Capra_pyrenaica	LC	increasing	0	0	0.847441685	0.813066655	238	174	0.367816092	0.313215374	0.042278244	0.041408937	60898.77	11.01696826	11
CETARTIODACTYLA	BOVIDAE	Capra	Capra_sibirica	LC	unknown	0	NA	0.719371174	0.843113774	1877	2953	-0.364375212	-0.453146845	-0.146768566	-0.158724451	130000	11.77528973	12
CETARTIODACTYLA	CERVIDAE	Capreolus	Capreolus_capreolus	LC	increasing	0	0	0.939634242	0.365412845	4215	1373	2.069919883	1.121651465	1.571431887	0.944462898	22502.01	10.02135992	10
CETARTIODACTYLA	CERVIDAE	Capreolus	Capreolus_pygargus	LC	decreasing	0	1	0.78800214	0.486332708	8005	4606	0.737950499	0.552706545	0.620294354	0.482607833	41371.03	10.63033616	11
CETARTIODACTYLA	BOVIDAE	Capricornis	Capricornis_crispus	LC	increasing	0	0	0.832775441	0.303952291	135	1	134	4.905274778	1.739822882	1.007893277	43030.64	10.6696677	11
CETARTIODACTYLA	BOVIDAE	Capricornis	Capricornis_milneedwardsii	NT	decreasing	0	1	0.676800919	0.508642932	516	457	0.129102845	0.121423375	0.330601247	0.285630905	112000	11.62625415	12
CETARTIODACTYLA	BOVIDAE	Capricornis	Capricornis_rubidus	NT	decreasing	0	1	0.941849104	0.834216708	17	9	0.888888889	0.635988767	0.129022106	0.121351865	135000	11.81303006	12
CETARTIODACTYLA	BOVIDAE	Capricornis	Capricornis_thar	NT	decreasing	0	1	0.048972732	0.064236117	2745	72	37.125	3.640870235	-0.237613758	-0.271301972	112000	11.62625415	12
CARNIVORA	FELIDAE	Caracal	Caracal_caracal	LC	unknown	0	NA	0.906350307	0.671679982	3281	1503	1.182967399	0.780685143	0.349378173	0.299643874	11964.38	9.389689181	9
RODENTIA	DIPODIDAE	Cardiocranius	Cardiocranius_paradoxus	DD	unknown	NA	NA	0.778622872	0.806849459	1689	1940	-0.129381443	-0.138551335	-0.03498371	-0.035610297	196.8175859	5.28227734	5
RODENTIA	CRICETIDAE	Caryomys	Caryomys_eva	LC	unknown	0	NA	0.557673007	0.505361484	272	77	2.532467532	1.261996644	0.103513079	0.098498799	22.5	3.113515309	3
RODENTIA	CRICETIDAE	Caryomys	Caryomys_inez	LC	unknown	0	NA	0.559427227	0.514605462	395	131	2.015267176	1.103688442	0.08709928	0.083512938	23.5	3.157000421	3
RODENTIA	CASTORIDAE	Castor	Castor_fiber	LC	increasing	0	0	0.828465582	0.147732053	5290	699	6.56795422	2.023922783	4.607893259	1.724175116	19000	9.852194258	10
PERISSODACTYLA	RHINOCEROTIDAE	Ceratotherium	Ceratotherium_simum	NT	increasing	0	0	0.085749877	0.116217999	10624	1579	5.728309056	1.906323857	-0.262163545	-0.304033084	2285939	14.64228744	15
CETARTIODACTYLA	CERVIDAE	Cervus	Cervus_elaphus	LC	increasing	0	0	0.794123082	0.527693948	9269	6092	0.521503611	0.419699064	0.504893291	0.408721993	240867.1	12.39200061	12
CETARTIODACTYLA	CERVIDAE	Cervus	Cervus_nippon	LC	increasing	0	0	0.947096747	0.674083013	268	124	1.161290323	0.770705415	0.405015004	0.340047982	52999.99	10.878047	11
EULIPOTYPHLA	SORICIDAE	Chimarrogale	Chimarrogale_himalayica	LC	unknown	0	NA	0.903883724	0.703147607	674	371	0.81671159	0.597028048	0.285482188	0.251133892	33.5	3.511545439	4
EULIPOTYPHLA	SORICIDAE	Chimarrogale	Chimarrogale_platycephalus	LC	decreasing	0	1	0.956654113	0.348116032	140	1	139	4.941642423	1.748089791	1.010906049	36.32	3.592368554	4
EULIPOTYPHLA	SORICIDAE	Chimarrogale	Chimarrogale_styani	LC	unknown	0	NA	0.95113851	0.682739525	401	122	2.286885246	1.189940383	0.39312062	0.331546281	25.8	3.250374492	3
RODENTIA	CRICETIDAE	Chionomys	Chionomys_gud	LC	unknown	0	NA	0.943956307	0.710137767	178	46	2.869565217	1.353142154	0.329258	0.284620892	93.5	4.537961436	5
RODENTIA	CRICETIDAE	Chionomys	Chionomys_nivalis	LC	stable	0	0	0.902849973	0.557822122	1886	694	1.717579251	0.999741503	0.618526655	0.481516263	42.01	3.737907685	4
RODENTIA	CRICETIDAE	Chionomys	Chionomys_roberti	LC	unknown	0	NA	0.84426659	0.717242958	154	71	1.169014085	0.774272725	0.177099867	0.163053673	93.5	4.537961436	5
RODENTIA	MURIDAE	Chiropodomys	Chiropodomys_gliroides	LC	stable	0	0	0.924414722	0.896878751	8	8	0	0	0.030702	0.030240123	23.68	3.16463081	3
EULIPOTYPHLA	SORICIDAE	Chodsigoa	Chodsigoa_hypsibia	LC	unknown	0	NA	0.91440884	0.756615982	330	151	1.185430464	0.781812818	0.208550786	0.189421944	8.157340556	2.098918204	2
EULIPOTYPHLA	SORICIDAE	Chodsigoa	Chodsigoa_lamula	LC	unknown	0	NA	0.901969463	0.88306167	96	89	0.078651685	0.075711822	0.021411634	0.021185625	8.157340556	2.098918204	2
EULIPOTYPHLA	SORICIDAE	Chodsigoa	Chodsigoa_parca	LC	unknown	0	NA	0.792251807	0.777532867	77	68	0.132352941	0.124297717	0.018930312	0.018753363	8	2.079441542	2
EULIPOTYPHLA	SORICIDAE	Chodsigoa	Chodsigoa_smithii	NT	decreasing	0	1	0.873185368	0.914049303	106	143	-0.258741259	-0.299405536	-0.044706489	-0.045736645	18.76	2.931726944	3
